report_id,indicator_id,indicator_name,dimension,indicator_type,status,value,unit,qualitative_text,evidence_quote,page_no,block_id,block_type,llm_confidence,llm_reason,source_candidate_count,elapsed_seconds,postprocess_repaired,quantitative_incomplete,repair_method,repair_reason,raw_response,review_label,review_notes,manual_label,manual_notes
600587_新华医疗_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,紧跟碳管理政策，强化内部管理；优化能源结构，推进低碳技术应用，强化全流程节能降碳管理。,"紧跟国内外碳管理相关政策及法规更新,遵守相关监管要求,强化内部管理",53,600587_新华医疗_2025_ESG报告:p53:b1,table,1.0000,证据明确披露了碳管理相关政策遵循及节能降碳管理措施。,2,3.016,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600651_飞乐音响_2025_可持续发展报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司高度重视生态环境保护，报告期内生产经营活动对生态系统和生物多样性未产生影响。,报告期内，公司生产经营活动对生态系统和生物多样性未产生影响,33,600651_飞乐音响_2025_可持续发展报告:p33:b1,paragraph,1.0000,证据明确披露公司重视生态保护且经营活动未对生物多样性产生影响。,3,2.712,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600684_珠江股份_2025_ESG暨社会责任报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司推进生物多样性保护，协助举办兰花展助力物种保护与自然教育，践行生态文明建设。,践行生态文明建设要求，守护城市生态肌理，推进生物多样性保护,24,600684_珠江股份_2025_ESG暨社会责任报告:p24:b14,paragraph,0.9500,证据明确提及推进生物多样性保护及具体行动，符合布尔型指标披露要求。,5,2.830,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600684_珠江股份_2025_ESG暨社会责任报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,持续加强碳排放管理，健全碳管理长效机制，定期披露温室气体排放数据。,定期公开、透明披露温室气体排放数据,26,600684_珠江股份_2025_ESG暨社会责任报告:p26:b12,paragraph,1.0000,证据明确披露了碳排放管理措施及长效机制。,3,2.711,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600684_珠江股份_2025_ESG暨社会责任报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司持续健全气候变化风险管理体系，将气候风险纳入整体风险管理框架，强化识别、研判与全流程管控。,公司持续健全气候变化风险管理体系，将气候变化风险全面纳入公司整体风险管理框架统筹谋划、一体推进,26,600684_珠江股份_2025_ESG暨社会责任报告:p26:b5,paragraph,1.0000,证据明确披露了气候风险管理体系及管控措施。,5,3.001,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600713_南京医药_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司完善碳管理与减碳目标，健全环境保护体系，推进落实绿色低碳转型，加强环保设施运行及重点整治事项的跟踪督导。,加强环保设施运行及重点整治事项的跟踪督导，推进落实绿色低碳转型,17,600713_南京医药_2025_ESG报告:p17:b4,list,0.9500,证据明确提及完善碳管理与减碳目标及具体措施，符合披露要求。,2,2.843,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600713_南京医药_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司开展绿色办公培训，设立“五小节能环保行动”项目组，形成绿色办公行动举措，提倡绿色办公。,公司团委结合 “青创”（青年创新创业）项目开展，在总部设立 “五小节能环保行动” 项目组,19,600713_南京医药_2025_ESG报告:p19:b16,paragraph,1.0000,证据明确披露了绿色办公培训及具体行动举措，符合指标定义。,5,3.175,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600737_中粮糖业_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司加强节能降碳管理，制定节能降碳管理办法，开展碳排放盘查与碳资产核算，推进碳管理信息系统建设。,公司加强节能降碳管理，持续提高能源利用效率,17,600737_中粮糖业_2025_ESG报告:p17:b4,paragraph,1.0000,证据明确披露了节能降碳管理制度、碳排放盘查及碳管理系统建设等措施。,5,3.246,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600737_中粮糖业_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,True,,公司通过情景分析方法对气候相关的物理风险和转型风险进行评估。,通过情景分析方法对气候相关的物理风险和转型风险进行评估,16,600737_中粮糖业_2025_ESG报告:p16:b33,paragraph,1.0000,证据明确披露了气候风险评估机制。,1,2.537,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600737_中粮糖业_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,大力推行绿色办公，推行无纸化办公，规范纸张使用，优化照明，降低空调能耗。,大力推行绿色办公,15,600737_中粮糖业_2025_ESG报告:p15:b1,paragraph,1.0000,证据明确提及推行绿色办公及具体措施。,4,2.658,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600759_ST洲际_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,True,,完善碳排放监测核算体系，优化物流降低能耗，推动供应链协同减碳，倡导员工绿色办公。,有效降低了产品运输环节的能源消耗与碳排放,28,600759_ST洲际_2025_ESG报告:p28:b6,paragraph,1.0000,证据明确披露了碳排放监测、物流优化及供应链协同等管理措施。,2,3.099,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600783_鲁信创投_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,将气候合规指标纳入投前尽调，对投资项目开展包括碳排放管理在内的ESG尽职调查。,"对投资项目开展包括气候相关风险的ESG尽职调查,包括但不限于:碳排放管理、能源管理等",24,600783_鲁信创投_2025_ESG报告:p24:b7,table,1.0000,证据明确披露了针对碳排放管理的尽职调查措施。,1,2.945,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600783_鲁信创投_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司倡导无纸化办公，使用OA系统、电子邮件、视频会议等线上办公模式，全年召开视频会200余次，节省线下会议成本。,倡导无纸化办公，使用OA系统、电子邮件、视频会议等线上办公模式,29,600783_鲁信创投_2025_ESG报告:p29:b5,paragraph,1.0000,证据明确披露了无纸化及视频会议等绿色办公措施。,5,3.212,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600805_悦达投资_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司严格执行生态保护红线等要求，合理开发利用自然资源，保护生物多样性，保障生态安全。,公司严格执行生态保护红线、环境质量底线、资源利用上线和环境准入负面清单要求,13,600805_悦达投资_2025_ESG报告:p13:b1,paragraph,1.0000,证据明确提及保护生物多样性措施,4,2.664,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600805_悦达投资_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司采取节能办公运营控制碳排放，倡导绿色低碳办公理念，推行无纸化办公，严控纸质文件印制。,采取节能办公运营控制碳排放等一系列切实有效的措施,10,600805_悦达投资_2025_ESG报告:p10:b17,paragraph,1.0000,证据明确披露了节能办公、绿色办公理念及无纸化办公措施。,4,2.928,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600846_同济科技_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,开展碳管理培训，研发智慧碳管理系统，完善低碳激励机...,完善创新激励机制，对低碳技术研发,30,600846_同济科技_2025_ESG报告:p30:b9,list,1.0000,证据明确披露了培训、系统研发及激励机制等碳管理措施。,5,2.826,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600850_电科数字_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,True,,高度重视气候变化影响，系统推进气候风险管理工作。,从风险与机遇识别的角度，系统推进气候风险管理各项工作,28,600850_电科数字_2025_ESG报告:p28:b2,paragraph,0.9500,证据明确提及系统推进气候风险管理工作。,1,2.471,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600850_电科数字_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司倡导绿色办公，建立电子化办公模式，减少纸张使用，加强节电节水管理，推进无纸化办公。,减少办公纸张使用，实现无纸化办公,29,600850_电科数字_2025_ESG报告:p29:b1,paragraph,1.0000,证据明确披露了绿色办公理念及具体实施措施。,5,3.149,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600855_航天长峰_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司严守生态红线，保护生物多样性和自然栖息地，实现企业与环境和谐共生。,航天长峰通过多维严格管理，全面落实生态环境保护责任，严守生态红线,26,600855_航天长峰_2025_ESG报告:p26:b7,paragraph,1.0000,证据明确提及保护生物多样性及自然栖息地，符合披露要求。,5,3.076,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600855_航天长峰_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司开展气候风险识别，建立法律法规清单，调整内部管理措施，积极应对气候相关风险。,公司不仅前瞻性地开展气候风险识别与机遇挖掘,21,600855_航天长峰_2025_ESG报告:p21:b1,paragraph,1.0000,证据明确披露了气候风险识别及应对措施机制。,5,2.918,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600874_创业环保_2025_可持续发展报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司已将气候风险评估和管理流程融入企业风险管理体系中，针对识别出的气候风险制定合理的应对策略。,公司已将气候风险评估和管理流程融入企业风险管理体系中,49,600874_创业环保_2025_可持续发展报告:p49:b3,table,1.0000,证据明确披露气候风险管理流程已融入体系并制定策略。,5,3.068,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600884_杉杉股份_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司重视生物多样性维护，选址避开生态红线，开展厂区绿化，逐步将保护理念融入管理实践。,逐步将生物多样性保护理念融入企业环境管理与运营实践之中,33,600884_杉杉股份_2025_ESG报告:p33:b22,paragraph,1.0000,证据明确披露了生物多样性保护的相关措施和理念。,4,3.009,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600884_杉杉股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司开展气候风险与机遇识别评估，制定管理措施，通过温室气体盘查、节能减排等机制持续跟踪优化。,公司结合自身业务特点和行业发展趋势，对气候变化相关风险与机遇开展系统识别与评估,22,600884_杉杉股份_2025_ESG报告:p22:b7,paragraph,1.0000,证据明确披露了气候风险识别、评估及应对管理机制。,5,3.416,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600919_江苏银行_2025_可持续发展报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,发布《江苏银行生物多样性金融框架》，明确术语、原则及风险管理，支持生态保护修复项目，将生物多样性风险嵌入ESG管理。,明确了生物多样性金融的术语定义,26,600919_江苏银行_2025_可持续发展报告:p26:b9,paragraph,1.0000,证据明确披露了生物多样性金融框架及风险管理措施。,5,3.281,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600919_江苏银行_2025_可持续发展报告,e_climate_risk,气候风险管理,E,boolean,found,true,,董事会审议气候风险管理，开展压力测试，完善评估框架，制定应对措施。,董事会风险管理委员会持续关注包括气候风险在内的 ESG 风险管理，持续完善气候风险敏感性压力测试,15,600919_江苏银行_2025_可持续发展报告:p15:b6,paragraph,1.0000,证据明确披露董事会监督及压力测试等气候风险管理机制。,5,3.019,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600919_江苏银行_2025_可持续发展报告,e_green_office,绿色办公,E,boolean,found,true,,本行倡导绿色办公，充分利用太阳能资源，实现光伏发电量达3.83万度。,"在可再生能源利用方面,本行充分利用太阳能资源,实现光伏发电量达3.83万度",25,600919_江苏银行_2025_可持续发展报告:p25:b0,table,1.0000,证据明确提及倡导绿色办公及具体措施。,3,3.065,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600963_岳阳林纸_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,通过生态修复工程促进近海生物多样性，构建绿色生态屏障。,促进近海生物多样性，打造休闲观光路线，激发海塘沿线生机活力,27,600963_岳阳林纸_2025_ESG报告:p27:b12,paragraph,0.9500,证据明确提及通过生态修复促进近海生物多样性，披露了保护措施。,5,3.058,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
600996_贵广网络_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,坚持生态优先，践行生态保护责任，助力贵州生态环境质量持续提升。,践行生态保护责任，助力贵州生态环境质量持续提升,31,600996_贵广网络_2025_ESG报告:p31:b2,paragraph,0.9500,证据明确提及践行生态保护责任及助力生态环境提升。,1,2.586,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601106_中国一重_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,将生物多样性保护融入战略，完善生态风险评估与监测体系，探索栖息地保护方案，加强植被养护与物种研究。,持续完善生态风险评估与监测体系，积极探索构建厂区动植物栖息地保护方案，加强本地植被养护与物种多样性研究,27,601106_中国一重_2025_ESG报告:p27:b3,paragraph,1.0000,证据明确披露了生物多样性保护机制及具体措施。,5,3.086,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601118_海南橡胶_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,True,,公司推进绿色办公，部署视频会议、OA及ERP系统实现无纸化，张贴环保标语培养员工绿色习惯。,全面部署视频会议系统、在线 OA 办公平台及 ERP 管理系统，实现了办公流程的无纸化运作,44,601118_海南橡胶_2025_ESG报告:p44:b20,paragraph,1.0000,证据明确披露了绿色办公的具体措施和理念。,3,2.954,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601298_青岛港_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司推进生态港口建设，强化生态修复与保护，通过植被恢复、水体净化、环境监测等举措，持续优化港区生态环境。,在港区建设与运营过程中，强化生态修复与保护，通过植被恢复、水体净化、环境监测等举措，持续优化港区生态环境,33,601298_青岛港_2025_ESG报告:p33:b3,paragraph,1.0000,证据明确披露了生物多样性保护的具体措施和机制。,5,3.324,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601360_三六零_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司通过“AI+动物园”项目监测动物栖息环境，优化福利管理，并传播生物多样性保护知识。,公司以“AI+动物园”智慧化项目为试点，探索人工智能在动物栖息环境监测与福利管理中的应用,21,601360_三六零_2025_ESG报告:p21:b6,paragraph,1.0000,证据明确披露了公司在生物多样性保护方面的具体实践措施。,5,3.078,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601360_三六零_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司建立了气候相关风险识别、评估、排序及应对的管理流程，并定期向董事会汇报。,管理层审查关键风险指标情况，每年向董事会汇报重要气候相关风险,17,601360_三六零_2025_ESG报告:p17:b2,image,1.0000,证据明确披露了气候风险管理流程及汇报机制。,3,3.207,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601577_长沙银行_2025_可持续发展报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,关注生物多样性保护，将生态敏感区域作为授信考量，加大对生物多样性保护领域支持力度。,加大对绿色经济、低碳经济、循环经济、气候投融资、生物多样性保护等领域的支持力度,52,601577_长沙银行_2025_可持续发展报告:p52:b25,paragraph,1.0000,证据明确披露了关注生物多样性保护及加大相关领域支持力度的措施。,5,3.011,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601577_长沙银行_2025_可持续发展报告,e_climate_risk,气候风险管理,E,boolean,found,true,,本行将ESG与气候风险管理纳入全面风险管理体系，出台环境和社会风险管理专项文件，明确全流程管理要求。,出台了环境和社会风险管理专项文件，对授信客户环境和社会风险全流程管理要求予以明确和规范,53,601577_长沙银行_2025_可持续发展报告:p53:b1,paragraph,1.0000,证据明确披露将气候风险管理纳入体系并出台专项文件。,4,3.198,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601956_东贝集团_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,制定《应对气候变化管理制度》和《碳管理制度》，建立分层治理架构，规范碳排放核查、报告、控制、监测与核算流程，并开展碳管理培训。,制定并实施《应对气候变化管理制度,23,601956_东贝集团_2025_ESG报告:p23:b3,paragraph,1.0000,证据明确披露了碳排放管理制度、治理架构及培训措施。,5,3.343,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601975_招商南油_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立碳排放数据管理系统及常态化监控机制，跟踪法规政策，编制计划书明确责任，有序推进履约工作。,持续跟踪国内及国际气候和碳管理相关法律法规和政策要求变化,24,601975_招商南油_2025_ESG报告:p24:b3,table,1.0000,证据明确披露了建立碳排放数据管理系统及监控机制等管理措施。,5,3.379,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
601975_招商南油_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,True,,公司倡导绿色办公理念，制定节能减排及办公用品管理规定，构建低碳节能办公模式。,制定《节能减排管理规定》和《办公用品采购与管理规定,22,601975_招商南油_2025_ESG报告:p22:b5,paragraph,1.0000,证据明确披露了绿色办公理念及相关管理制度。,2,2.793,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603013_亚普股份_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司高度重视生物多样性保护，制定相关管理规定，严守生态保护红线，主动避让生态敏感区域，将生态环保纳入考核。,公司严守生态保护红线，在生产经营及项目布局环节主动避让红线区域,33,603013_亚普股份_2025_ESG报告:p33:b14,paragraph,1.0000,证据明确披露了公司重视生物多样性保护并制定了相关制度和措施。,5,3.541,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603051_鹿山新材_2025_ESG报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,建立全流程气候风险管理机制，系统开展碳盘查、碳数据管理、碳能力培训及碳资产管理工作。,建立覆盖识别、评估、应对、监控、复盘的全流程气候风险管理机制,22,603051_鹿山新材_2025_ESG报告:p22:b6,paragraph,1.0000,证据明确披露了气候风险管理机制及碳盘查等具体措施。,2,3.012,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603257_中国瑞林_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,将生物多样性保护作为核心责任，开展植树护绿、流域清洁等志愿行动。,中国瑞林始终将生态系统保护与生物多样性保护作为可持续发展的核心责任,47,603257_中国瑞林_2025_ESG报告:p47:b1,paragraph,1.0000,证据明确披露将生物多样性保护作为核心责任并实施相关行动。,5,2.879,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603260_合盛硅业_2025_可持续发展报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司践行保护优先原则，选址远离保护区，通过种植绿植、封闭填埋区等措施改善环境，并定期监测生态安全。,通过种植绿植、封闭闲置填埋区域等生态修复措施改善区域环境，并定期对厂区及周边生态环境开展监测,24,603260_合盛硅业_2025_可持续发展报告:p24:b13,paragraph,1.0000,证据明确披露了生物多样性保护的原则、选址要求及具体修复措施。,4,3.447,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603260_合盛硅业_2025_可持续发展报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司持续优化碳管理机制与转型路径，稳步推进低碳转型实践，落实节能降碳措施。,持续优化碳管理机制与转型路径，稳步推进低碳转型实践,25,603260_合盛硅业_2025_可持续发展报告:p25:b1,paragraph,1.0000,证据明确提及优化碳管理机制及落实节能降碳措施，符合指标定义。,2,2.872,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603329_上海雅仕_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司参考TCFD建议，分析气候风险潜在影响，建立并完善气候变化应对方案，涵盖风险识别、评估、应对及监测全流程。,公司参考气候相关财务信息披露（TCFD）工作组建议报告,9,603329_上海雅仕_2025_ESG报告:p9:b4,paragraph,1.0000,证据明确披露公司建立并完善气候变化应对方案，符合气候风险管理机制定义。,5,3.165,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603368_柳药集团_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司建立生物多样性监测与风险防控机制，强化绿色供应链管理，开展员工培训，合理规划选址避开生态敏感区，实施植被恢复与绿化，落实保护主体责任。,建立生物多样性监测与风险防控机制,71,603368_柳药集团_2025_ESG报告:p71:b1,paragraph,1.0000,证据明确披露了生物多样性保护机制、措施及培训，符合布尔型指标要求。,5,3.363,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603399_永杉锂业_2025_可持续发展报告,e_carbon_management,碳排放管理措施,E,boolean,found,true,,公司搭建可持续发展管治体系，董事会负责监督审查气候变化风险，可持续发展委员会负责气候战略与节能减排举措，并建立碳排放管理监督机制。,负责监督审查公司气候变化风险管理工作,18,603399_永杉锂业_2025_可持续发展报告:p18:b6,table,1.0000,证据明确披露了碳排放管理的组织架构、职责分工及监督机制。,4,3.098,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603399_永杉锂业_2025_可持续发展报告,e_green_office,绿色办公,E,boolean,found,true,,发布节约通知，设定空调温度，倡导人走电断，推广双面打印，推动绿色办公。,"公司将绿色运营理念融入日常管理,发布《关于全面推行节约用水、用电及办公资源的通知",24,603399_永杉锂业_2025_可持续发展报告:p24:b0,table,1.0000,证据明确披露了日常绿色办公的具体措施和通知。,1,3.183,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603628_清源股份_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,True,,公司围绕气候变化建立了覆盖治理、战略、风险管理与绩效的管理体系，持续完善气候风险识别与优先级管理机制。,"总体而言,公司围绕气候变化建立了覆盖治理、战略、风险管理与绩效的管理体系",28,603628_清源股份_2025_ESG报告:p28:b12,paragraph,1.0000,证据明确披露了气候风险管理体系及识别机制。,3,2.840,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603628_清源股份_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,True,,公司倡导绿色办公与理性用能，营造节约资源、减少浪费的企业文化氛围。,倡导绿色办公与理性用能，逐步营造节约资源、减少浪费的企业文化氛围,28,603628_清源股份_2025_ESG报告:p28:b10,paragraph,1.0000,证据明确提及倡导绿色办公，符合指标定义。,1,2.604,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603683_晶华新材_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,提倡电子化办公，优化设备设置，推广垃圾分类，践行绿色办公理念。,提倡电子化办公，减少纸质文件使用,21,603683_晶华新材_2025_ESG报告:p21:b8,list,1.0000,证据明确披露了绿色办公的具体措施。,2,2.476,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603717_天域生物_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,新项目选址避让自然保护区等敏感区域，推广绿色养殖减少环境影响。,在新项目选址时，主动避让自然保护区、生态保护红线等环境敏感区域,19,603717_天域生物_2025_ESG报告:p19:b6,list,1.0000,证据明确披露了避让保护区及绿色养殖等生物多样性保护措施。,5,2.963,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603717_天域生物_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,True,,董事会下设战略与ESG委员会负责气候风险总体评估，管理层设立跨部门气候变化工作小组统筹协调风险识别。,1. 董事会下设的“战略与 ESG 委员会”负责气候相关风险与机遇的总体评估,15,603717_天域生物_2025_ESG报告:p15:b6,list,1.0000,证据明确披露了董事会及管理层对气候风险的管理机制。,1,3.039,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603808_歌力思_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司建立气候风险管理流程，包括信息收集、风险识别、应对策略制定及定期披露，并将气候风险纳入公司风险管理体系。,步骤四 信息定期披露,29,603808_歌力思_2025_ESG报告:p29:b6,table,1.0000,证据明确披露了气候风险管理流程及纳入风险管理体系的措施。,5,3.430,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603808_歌力思_2025_ESG报告,e_green_office,绿色办公,E,boolean,found,true,,公司制定《节能降耗管理规定》，倡导无纸化办公、控制空调温度及实施垃圾分类，提升员工环保意识。,通过倡导无纸化办公、严格执行空调温度控制、全面实施垃圾分类回收等措施，不断提升员工的环保意识,34,603808_歌力思_2025_ESG报告:p34:b4,paragraph,1.0000,证据明确披露了绿色办公相关制度与具体措施。,2,2.932,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603868_飞科电器_2025_ESG报告,e_biodiversity,生物多样性保护,E,boolean,found,true,,公司遵循法律法规，落实生态保护优先原则，打造花园式园区，优化生态景观体系，助力生物多样性保护。,助力生物多样性保护与区域生态环境改善,53,603868_飞科电器_2025_ESG报告:p53:b1,paragraph,1.0000,证据明确披露了生态保护措施及生物多样性保护目标。,5,2.925,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
603868_飞科电器_2025_ESG报告,e_climate_risk,气候风险管理,E,boolean,found,true,,公司积极识别气候风险，评估影响并制定应对策略，将气候风险管理融入ESG治理体系与日常运营。,就已识别出的物理风险和气候转型风险,51,603868_飞科电器_2025_ESG报告:p51:b1,paragraph,1.0000,证据明确披露了气候风险识别、评估及应对策略的制定。,5,3.149,true,false,exact_source_excerpt_reconciliation,replaced a joined/paraphrased quote with the longest verbatim source segment,,,,,
