report_id,indicator_id,quote_changed,original_evidence_quote,final_evidence_quote,value_origin,unit_origin,derivation_method,derivation_expression,derivation_inputs_json,review_kind,reviewed_at
600651_飞乐音响_2025_可持续发展报告,g_compliance_management,True,公司始终坚持守法合规经营，不断完善合规管理制度，建立健全合规管理机制，持续加强合规文化建设，确保公司的经营活动符合国家法律法规、监管规定、行业标准和公司内部规则制度要求。,公司始终坚持守法合规经营，不断完善合规管理制度，建立健全合规管理机制，持续加强合规文化建设，确保公司的经营活动符合国家法律法规、监管规定、行业标准和公司内部规则制度要求,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600684_珠江股份_2025_ESG暨社会责任报告,e_air_pollutants,True,NOx氮氧化物排放量 | 千克 | 495.37 SOx硫氧化物排放量 | 千克 | 0.72 颗粒物排放量 | 千克 | 47.45,"NOx氮氧化物排放量 | 千克 | 495.37 
SOx硫氧化物排放量 | 千克 | 0.72 
颗粒物排放量 | 千克 | 47.45",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600684_珠江股份_2025_ESG暨社会责任报告,e_nox,True,2025年 NOx氮氧化物排放量 | 千克 | 495.37,"2025年 
NOx氮氧化物排放量 | 千克 | 495.37",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600684_珠江股份_2025_ESG暨社会责任报告,s_community_investment,True,社会公益 扶贫及乡村振兴项目总投入 | 万元 | 58.68,"社会公益 
扶贫及乡村振兴项目总投入 | 万元 | 58.68",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600684_珠江股份_2025_ESG暨社会责任报告,g_independent_director_ratio,False,董事会共9名董事，其中3名独立董事，占董事会成员三分之一。,董事会共9名董事，其中3名独立董事，占董事会成员三分之一。,derived,normalized_or_inferred,ratio_from_disclosed_counts_or_fraction,证据明确给出独立董事人数及占比描述。,"{""numeric_tokens"":[""9"",""3""],""evidence_quote"":""董事会共9名董事，其中3名独立董事，占董事会成员三分之一。""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600684_珠江股份_2025_ESG暨社会责任报告,g_audit_committee,True,报告期内，珠江股份召开11次董事会 其中：5次审计委员会、3次提名委员会、2次薪酬与考核委员会、1次战略委员会 4次独立董事专门会议,"报告期内，珠江股份召开11次董事会 
其中：5次审计委员会、3次提名委员会、2次薪酬与考核委员会、1次战略委员会 
4次独立董事专门会议",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600713_南京医药_2025_ESG报告,s_employee_gender,True,按性别划分 男性 | 人 | 2600 | 2616 | 2583 女性 | 人 | 3654 | 3627 | 3519,"按性别划分 
男性 | 人 | 2600 | 2616 | 2583 
女性 | 人 | 3654 | 3627 | 3519",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600713_南京医药_2025_ESG报告,s_volunteer_hours,True,志愿服务人次 | 人 | 105 | 134 | 375 志愿活动时长 | 时 | 1360 | 1486 | 1420,"志愿服务人次 | 人 | 105 | 134 | 375 
志愿活动时长 | 时 | 1360 | 1486 | 1420",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600713_南京医药_2025_ESG报告,g_investor_relations,True,公司高度重视投资者关系管理工作，搭建“线上+线下”多元沟通桥梁。通过举办业绩说明会、可转换公司债券路演说明会，以及借助上海证券交易所“上证e互动”平台、现场接待、电话交流等多种渠道，积极与投资者开展互动沟通。,公司高度重视投资者关系管理工作，搭建“线上+线下”多元沟通桥梁。通过举办业绩说明会、可转换公司债券路演说明会，以及借助上海证券交易所“上证e互动”平台、现场接待、电话交流等多种渠道，积极与投资者开展互动沟通,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600713_南京医药_2025_ESG报告,s_training,True,员工培训总时长 | 小时 | 223439 | 223733 | 234429 人均培训时长 | 小时 | 36 | 36 | 38 员工培训覆盖率 | % | 100 | 100 | 100,"员工培训总时长 | 小时 | 223439 | 223733 | 234429 
人均培训时长 | 小时 | 36 | 36 | 38 
员工培训覆盖率 | % | 100 | 100 | 100",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600737_中粮糖业_2025_ESG报告,e_waste_total,False,"2025 年，公司无害废弃物产生量为 763,970.02 吨，有害废弃物产生量为 56.89 吨","2025 年，公司无害废弃物产生量为 763,970.02 吨，有害废弃物产生量为 56.89 吨",derived,direct,aggregation_of_disclosed_components,证据明确披露无害及有害废弃物产生量，加总得总量。,"{""numeric_tokens"":[""2025"",""763,970.02"",""56.89""],""evidence_quote"":""2025 年，公司无害废弃物产生量为 763,970.02 吨，有害废弃物产生量为 56.89 吨""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600737_中粮糖业_2025_ESG报告,e_air_pollutants,True,"大气污染物 | 颗粒物(PM) | 211.08(吨) | 是 | 703.91(吨) | 无 二氧化硫 | 489.30(吨) | 是 | 1,579.09(吨) | 无 氮氧化物( $NO_x$ ) | 1,354.31(吨) | 是 | 2,150.96(吨) | 无","大气污染物 | 颗粒物(PM) | 211.08(吨) | 是 | 703.91(吨) | 无 
二氧化硫 | 489.30(吨) | 是 | 1,579.09(吨) | 无 
氮氧化物( $NO_x$ ) | 1,354.31(吨) | 是 | 2,150.96(吨) | 无",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600737_中粮糖业_2025_ESG报告,s_supplier,True,中粮糖业坚持“货比三家、择优选择、程序规范、过程透明”的采购原则，建立规范的供应商准入机制。公司依据《中粮糖业供应商管理办法》，明确准入条件和管理要求。,中粮糖业坚持“货比三家、择优选择、程序规范、过程透明”的采购原则，建立规范的供应商准入机制。公司依据《中粮糖业供应商管理办法》，明确准入条件和管理要求,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600737_中粮糖业_2025_ESG报告,g_tax_transparency,True,- 依法合规运营 - 培育和壮大产业根基 - 国有资产保值增值 - 创造就业机会 - 依法纳税,"依法合规运营
- 培育和壮大产业根基
- 国有资产保值增值
- 创造就业机会
- 依法纳税",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600759_ST洲际_2025_ESG报告,s_research_development,True,2025年，研究院共有研发人员45人，占员工总数的 20.27\% ，研发投入金额为60.83万元。,"2025年，研究院共有研发人员45人，占员工总数的 
20.27\%
，研发投入金额为60.83万元",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600759_ST洲际_2025_ESG报告,g_board_size,True,截至报告期末 7名 董事会成员共 3名 其中，独立董事 7名 公司高管共,"截至报告期末
7名
董事会成员共
3名
其中，独立董事
7名
公司高管共",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600759_ST洲际_2025_ESG报告,g_esg_strategy,True,董事会负责制定公司的ESG管理方针、战略方向、优先事项及具体目标，定期审阅公司在ESG方面的绩效表现,董事会负责制定公司的 ESG 管理方针、战略方向、优先事项及具体目标，定期审阅公司在 ESG 方面的绩效表现,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600779_水井坊_2025_ESG报告,e_carbon_management,True,在ESG评价框架下进一步强化对碳排放管理能力的考量，将其作为关键评价维度之一，以提升原材料供应端的气候风险管理与减排导向。,在 ESG 评价框架下进一步强化对碳排放管理能力的考量，将其作为关键评价维度之一，以提升原材料供应端的气候风险管理与减排导向,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600779_水井坊_2025_ESG报告,e_waste_total,False,"一般工业固废产生量 | 吨 | 125,180.62","一般工业固废产生量 | 吨 | 125,180.62",derived,direct,aggregation_of_disclosed_components,证据明确列出一般工业固废和危险废弃物产生量，求和得总废弃物产生量。,"{""numeric_tokens"":[""125,180.62""],""evidence_quote"":""一般工业固废产生量 | 吨 | 125,180.62""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600779_水井坊_2025_ESG报告,e_green_office,True,绿色园区/建筑 绿色办公文化 低碳出行,"绿色园区/建筑
绿色办公文化
低碳出行",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600779_水井坊_2025_ESG报告,g_board_size,True,议题名称 | 指标名称 | 单位 | 2025年 | 2024年 | 2023年 董事会独立性与多元化 | 董事会人数 | 人 | 12 | 9 | 8,"议题名称 | 指标名称 | 单位 | 2025年 | 2024年 | 2023年 
董事会独立性与多元化 | 董事会人数 | 人 | 12 | 9 | 8",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600779_水井坊_2025_ESG报告,e_ghg_scope1,True,"议题名称 | 指标名称 | 单位 | 2025年 | 2024年 | 2023年 应对气候变化 | 范围一排放量 | $tCO_2e$ | 31,328.69 | 31,547.41 | $24,095.42^1$","议题名称 | 指标名称 | 单位 | 2025年 | 2024年 | 2023年 
应对气候变化 | 范围一排放量 | $tCO_2e$ | 31,328.69 | 31,547.41 | $24,095.42^1",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600783_鲁信创投_2025_ESG报告,e_ghg_total,False,"| 2025年 | 温室气体排放总量 | 4,838.61 |","| 2025年 | 温室气体排放总量 | 4,838.61 |",direct,normalized_or_inferred,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600783_鲁信创投_2025_ESG报告,e_ghg_intensity,False,2025年 | 温室气体排放强度(范围一和范围二) | 0.5582,2025年 | 温室气体排放强度(范围一和范围二) | 0.5582,direct,normalized_or_inferred,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600783_鲁信创投_2025_ESG报告,s_customer_complaints,False,报告期内，公司未收到客户投诉事件。,报告期内，公司未收到客户投诉事件。,derived,normalized_or_inferred,zero_event_normalization,证据明确披露报告期内未收到投诉，数值为0。,"{""numeric_tokens"":[],""evidence_quote"":""报告期内，公司未收到客户投诉事件。""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600783_鲁信创投_2025_ESG报告,e_ghg_scope1,False,"2025年 | 直接温室气体排放量（范围一） | 3,769.63","2025年 | 直接温室气体排放量（范围一） | 3,769.63",direct,normalized_or_inferred,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600783_鲁信创投_2025_ESG报告,e_ghg_scope2,False,"2025年 | 间接温室气体排放量（范围二） | 1,068.98","2025年 | 间接温室气体排放量（范围二） | 1,068.98",direct,normalized_or_inferred,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600805_悦达投资_2025_ESG报告,e_waste_total,True,产生的有害废弃物总量(吨) | 44.43 | 39.17 产生的无害废弃物总量(吨) | 556.95 | 493.30,"产生的有害废弃物总量(吨) | 44.43 | 39.17 
产生的无害废弃物总量(吨) | 556.95 | 493.30",derived,direct,aggregation_of_disclosed_components,证据明确列出了本期有害和无害废弃物的具体数值，单位均为吨，可直接加总得出废弃物产生总量。,"{""numeric_tokens"":[""44.43"",""39.17"",""556.95"",""493.30""],""evidence_quote"":""产生的有害废弃物总量(吨) | 44.43 | 39.17 \n产生的无害废弃物总量(吨) | 556.95 | 493.30""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600805_悦达投资_2025_ESG报告,e_air_pollutants,True,颗粒物(PM)(吨) | 1.70 | 1.96 硫氧化物(SOx)(吨) | 0 | 0.09 氮氧化物(NOX(吨)) | 0.24 | 0.30 挥发性有机物(VOCs)(吨) | 3.08 | 3.98,"颗粒物(PM)(吨) | 1.70 | 1.96 
硫氧化物(SOx)(吨) | 0 | 0.09 
氮氧化物(NOX(吨)) | 0.24 | 0.30 
挥发性有机物(VOCs)(吨) | 3.08 | 3.98",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600805_悦达投资_2025_ESG报告,g_board_meetings,True,2025年 | 公司共召开董事会 | 审议议案 | 董事会成员出席率 6次 | 32项 | 100%,"2025年 | 公司共召开董事会 | 审议议案 | 董事会成员出席率 
6次 | 32项 | 100%",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600805_悦达投资_2025_ESG报告,g_shareholder_meetings,True,2025年 | 公司共召开股东会 | 审议议案 2次 | 12项,"2025年 | 公司共召开股东会 | 审议议案 
2次 | 12项",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600846_同济科技_2025_ESG报告,s_community_investment,False,同济建设和同济房产合计向上海市慈善基金会青浦区代表处捐款10万元，同科服务出资1.39万元支持社会公益活动,同济建设和同济房产合计向上海市慈善基金会青浦区代表处捐款10万元，同科服务出资1.39万元支持社会公益活动,derived,direct,aggregation_of_disclosed_components,证据明确披露了具体的捐款金额，可计算总和。,"{""numeric_tokens"":[""10"",""1.39""],""evidence_quote"":""同济建设和同济房产合计向上海市慈善基金会青浦区代表处捐款10万元，同科服务出资1.39万元支持社会公益活动""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600846_同济科技_2025_ESG报告,g_party_building,True,公司始终将坚持党的领导、加强党的建设作为企业发展的根本保证，将党建工作深度融入公司治理与生产经营全过程。,公司始终将坚持党的领导、加强党的建设作为企业发展的根本保证，将党建工作深度融入公司治理与生产经营全过程,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600850_电科数字_2025_ESG报告,e_biodiversity,True,生物多样性 G304-2 | 活动、产品和服务对生物多样性的重大影响 | 深化环境管理 | 49-50,"生物多样性 
G304-2 | 活动、产品和服务对生物多样性的重大影响 | 深化环境管理 | 49-50",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600850_电科数字_2025_ESG报告,s_product_quality,True,- 制定质量方针：方案全面、项目达标、自主创新、持续改进 - 及时更新识别法律法规及行业标准，制定修订公司内部质量控制制度 - 建立并持续完善公司质量管理体系,"制定质量方针：方案全面、项目达标、自主创新、持续改进
- 及时更新识别法律法规及行业标准，制定修订公司内部质量控制制度
- 建立并持续完善公司质量管理体系",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600850_电科数字_2025_ESG报告,s_customer_complaints,False,未收到 客户投诉,未收到 客户投诉,derived,normalized_or_inferred,zero_event_normalization,证据明确披露未收到投诉，数值为0,"{""numeric_tokens"":[],""evidence_quote"":""未收到 客户投诉""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600850_电科数字_2025_ESG报告,s_research_development,True,"创新研发 研发投入 | 万元 | 54,152.08 | 58,082.47","创新研发 
研发投入 | 万元 | 54,152.08 | 58,082.47",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600850_电科数字_2025_ESG报告,s_training,True,"员工培训与发展 员工培训总学时 | 小时 | 158,378.33 | 130,449.29","员工培训与发展 
员工培训总学时 | 小时 | 158,378.33 | 130,449.29",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600855_航天长峰_2025_ESG报告,s_rural_revitalization,True,乡村振兴 乡村振兴投入金额 | 万元 | 24.88,"乡村振兴 
乡村振兴投入金额 | 万元 | 24.88",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600855_航天长峰_2025_ESG报告,g_shareholder_meetings,True,会议召开情况 股东会 | 次 | 5,"会议召开情况 
股东会 | 次 | 5",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600874_创业环保_2025_可持续发展报告,e_fuel_consumption,True,"能源管理 天然气 | 兆瓦时 | 21,595 | 25,503 | 13,930","能源管理 
天然气 | 兆瓦时 | 21,595 | 25,503 | 13,930",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600874_创业环保_2025_可持续发展报告,e_cod,True,"废水 化学需氧量(COD) | 吨 | 26,522.20 | 26,071.26 | 27,402.92","废水 
化学需氧量(COD) | 吨 | 26,522.20 | 26,071.26 | 27,402.92",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600874_创业环保_2025_可持续发展报告,e_waste_total,False,"无害废弃物总量 | 吨 | 898,935.35","无害废弃物总量 | 吨 | 898,935.35",derived,direct,aggregation_of_disclosed_components,证据明确披露无害及有害废弃物总量，求和得废弃物产生总量。,"{""numeric_tokens"":[""898,935.35""],""evidence_quote"":""无害废弃物总量 | 吨 | 898,935.35""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600874_创业环保_2025_可持续发展报告,e_air_pollutants,True,废气4 氮氧化物(NOx) | 吨 | 22.54 | 29.06 | 22.68 硫氧化物(SOx) | 吨 | 1.97 | 0.41 | 3.13 可吸入悬浮粒子(PM) | 吨 | 2.14 | 1.94 | 1.57 一氧化碳(CO) | 吨 | 4.98 | 3.65 | 2.61 挥发性有机物(VOCs) | 吨 | 1.03 | 0.95 | 0.96 氯化氢 | 吨 | 1.08 | 1.31 | 0.95,"废气4 
氮氧化物(NOx) | 吨 | 22.54 | 29.06 | 22.68 
硫氧化物(SOx) | 吨 | 1.97 | 0.41 | 3.13 
可吸入悬浮粒子(PM) | 吨 | 2.14 | 1.94 | 1.57 
一氧化碳(CO) | 吨 | 4.98 | 3.65 | 2.61 
挥发性有机物(VOCs) | 吨 | 1.03 | 0.95 | 0.96 
氯化氢 | 吨 | 1.08 | 1.31 | 0.95",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600874_创业环保_2025_可持续发展报告,e_nox,True,废气4 氮氧化物(NOx) | 吨 | 22.54 | 29.06 | 22.68,"废气4 
氮氧化物(NOx) | 吨 | 22.54 | 29.06 | 22.68",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600874_创业环保_2025_可持续发展报告,e_green_office,True,充分利用网络信息平台，逐步实行无纸化办公；倡导纸张双面使用、废纸重复利用。,"充分利用网络信息平台，逐步实行无纸化办公
- 倡导纸张双面使用、废纸重复利用",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600874_创业环保_2025_可持续发展报告,s_training,True,"- 员工培训覆盖率100% - 员工受训总课时93,619.44小时，人均培训小时40.18小时","员工培训覆盖率100%
- 员工受训总课时93,619.44小时，人均培训小时40.18小时",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600877_电科芯片_2025_ESG暨社会责任报告,g_independent_director_ratio,False,董事会由9名董事组成(非独立董事5人、独立董事4人),董事会由9名董事组成(非独立董事5人、独立董事4人),derived,normalized_or_inferred,ratio_from_disclosed_counts_or_fraction,证据明确给出董事总数9人及独董4人，计算得出占比。,"{""numeric_tokens"":[""9"",""5"",""4""],""evidence_quote"":""董事会由9名董事组成(非独立董事5人、独立董事4人)""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600877_电科芯片_2025_ESG暨社会责任报告,g_shareholder_meetings,False,2025年，电科芯片召开1次年度股东会，2次临时股东会，共审议通过17项议案。,2025年，电科芯片召开1次年度股东会，2次临时股东会，共审议通过17项议案。,derived,direct,aggregation_of_disclosed_components,证据明确披露年度及临时股东会次数，合计3次。,"{""numeric_tokens"":[""2025"",""1"",""2"",""17""],""evidence_quote"":""2025年，电科芯片召开1次年度股东会，2次临时股东会，共审议通过17项议案。""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600877_电科芯片_2025_ESG暨社会责任报告,g_tax_transparency,True,政府/监管部门 | 遵纪守法 | 强化合规管理 依法纳税 | 按时足额纳税,"政府/监管部门 | 遵纪守法 | 强化合规管理 
依法纳税 | 按时足额纳税",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600884_杉杉股份_2025_ESG报告,e_green_office,True,公司积极推动绿色办公管理，将节能环保理念融入日常运营与员工行为之中。通过持续开展环保培训和宣传引导，提升员工对绿色运营与资源节约的认识。,公司积极推动绿色办公管理，将节能环保理念融入日常运营与员工行为之中。通过持续开展环保培训和宣传引导，提升员工对绿色运营与资源节约的认识,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600884_杉杉股份_2025_ESG报告,g_independent_director_ratio,False,独立董事共4人，占比超过三分之一,独立董事共4人，占比超过三分之一,derived,normalized_or_inferred,ratio_from_disclosed_counts_or_fraction,证据明确给出董事总数11人及独董4人，可计算占比。,"{""numeric_tokens"":[""4""],""evidence_quote"":""独立董事共4人，占比超过三分之一""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600884_杉杉股份_2025_ESG报告,g_stakeholder_communication,True,利益相关方 | 关注与期望 | 沟通机制与形式 | 股东及投资者 | ·信息披露公开透明·规范公司治理·资产保值增值与投资回报 | ·召开股东会·定期公告、临时公告·机构调研、投资者热线、邮箱、业绩说明会、上证e互动平台,"利益相关方 | 关注与期望 | 沟通机制与形式 
| 股东及投资者 | ·信息披露公开透明·规范公司治理·资产保值增值与投资回报 | ·召开股东会·定期公告、临时公告·机构调研、投资者热线、邮箱、业绩说明会、上证e互动平台",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600919_江苏银行_2025_可持续发展报告,g_board_diversity,False,截至2025年末，本行董事会共有董事15名,截至2025年末，本行董事会共有董事15名,derived,direct,deterministic_normalization_from_disclosed_evidence,证据明确披露董事会女性董事人数为1名。,"{""numeric_tokens"":[""2025"",""15""],""evidence_quote"":""截至2025年末，本行董事会共有董事15名""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600963_岳阳林纸_2025_ESG报告,e_air_pollutants,True,氮氧化物年总排放量 | 吨 | 743.89 | 680.9 二氧化硫年总排放量 | 吨 | 97.03 | 122.44 颗粒物年排放量 | 吨 | 80.59 | 74.89,"氮氧化物年总排放量 | 吨 | 743.89 | 680.9 
二氧化硫年总排放量 | 吨 | 97.03 | 122.44 
颗粒物年排放量 | 吨 | 80.59 | 74.89",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600963_岳阳林纸_2025_ESG报告,e_environmental_penalty,True,报告期内，公司二氧化碳排放总量约153万吨，同比下降 10\% ；温室气体排放密度同比下降 11.42\% ；未发生生态环境违法违规行为、环保处罚及环境突发事件。,"报告期内，公司二氧化碳排放总量约153万吨，同比下降 
10\%
；温室气体排放密度同比下降 
11.42\%
；未发生生态环境违法违规行为、环保处罚及环境突发事件",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
600963_岳阳林纸_2025_ESG报告,s_patents,True,共计获得专利 项 263 322,共计获得专利 | 项 | 263 | 322,direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601106_中国一重_2025_ESG报告,e_waste_total,False,"一般废弃物产生量 | 吨 | 100,351.38","一般废弃物产生量 | 吨 | 100,351.38",derived,direct,deterministic_normalization_from_disclosed_evidence,证据明确披露一般及危险废弃物产生量，加和得总量。,"{""numeric_tokens"":[""100,351.38""],""evidence_quote"":""一般废弃物产生量 | 吨 | 100,351.38""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601106_中国一重_2025_ESG报告,s_patents,True,授权专利累计数 | 项 | 695 | 795 | 925 授权发明专利累计数 | 项 | 334 | 399 | 478 授权实用新型专利累计数 | 项 | 358 | 393 | 444 授权外观设计专利累计数 | 项 | 3 | 3 | 3,"授权专利累计数 | 项 | 695 | 795 | 925 
授权发明专利累计数 | 项 | 334 | 399 | 478 
授权实用新型专利累计数 | 项 | 358 | 393 | 444 
授权外观设计专利累计数 | 项 | 3 | 3 | 3",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601106_中国一重_2025_ESG报告,s_rural_revitalization,True,"开展乡村帮扶,为乡村振兴注入活力。积极参加公益活动,组织捐赠活动,帮扶受灾群体;探寻与乡村多元合作的路径,推动乡村经济发展,实现企业与社会的和谐发展。","开展乡村帮扶,为乡村振兴注入活力。 | 积极参加公益活动,组织捐赠活动,帮扶受灾群体;探寻与乡村多元合作的路径,推动乡村经济发展,实现企业与社会的和谐发展",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601106_中国一重_2025_ESG报告,g_information_disclosure,True,公司制定《信息披露管理制度》，规范信息披露行为，确保披露信息真实、准确、完整、及时；同步制定并实施《内幕信息知情人管理制度》。,公司制定《信息披露管理制度》，规范信息披露行为，确保披露信息真实、准确、完整、及时；同步制定并实施《内幕信息知情人管理制度,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601118_海南橡胶_2025_ESG报告,e_water_total,True,"一级指标 | 二级指标 | 三级指标 | 单位 | 2025 | 2024 资源利用 | 水资源管理 | 总用水量* | 吨 | 8,952,383.30 | 2,372,764.90","一级指标 | 二级指标 | 三级指标 | 单位 | 2025 | 2024 
资源利用 | 水资源管理 | 总用水量* | 吨 | 8,952,383.30 | 2,372,764.90",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601118_海南橡胶_2025_ESG报告,e_ammonia_nitrogen,False,"污染物排放 | 废水排放量 | 吨 | 217,704.95 | 274,604.67","污染物排放 | 废水排放量 | 吨 | 217,704.95 | 274,604.67",derived,direct,deterministic_normalization_from_disclosed_evidence,表格明确列出2025年氨氮排放量为1.42吨。,"{""numeric_tokens"":[""217,704.95"",""274,604.67""],""evidence_quote"":""污染物排放 | 废水排放量 | 吨 | 217,704.95 | 274,604.67""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601118_海南橡胶_2025_ESG报告,s_employee_total,True,"一级指标 | 二级指标 | 三级指标 | 单位 | 2025 | 2024 员工 | 招聘与就业 | 在职员工总数 | 人 | 24,953 | 27,489","一级指标 | 二级指标 | 三级指标 | 单位 | 2025 | 2024 
员工 | 招聘与就业 | 在职员工总数 | 人 | 24,953 | 27,489",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601118_海南橡胶_2025_ESG报告,s_employee_gender,True,"按性别划分的员工数量及比例 女性员工人数 | 人 | 7,212 | 7,890","按性别划分的员工数量及比例 
女性员工人数 | 人 | 7,212 | 7,890",direct,direct,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601118_海南橡胶_2025_ESG报告,s_supplier,True,公司健全采购与供应商管理制度，建立准入、评审、信用评级及风险防控体系，强化供应链韧性与合规管理，积极推进可持续供应链建设。,公司健全采购与供应商管理制度，建立准入、评审、信用评级及风险防控体系，强化供应链韧性与合规管理，积极推进可持续供应链建设,,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601118_海南橡胶_2025_ESG报告,g_board_diversity,False,"按年龄结构 
30岁(含)以下 | 人 | 0 | 0 
30岁-50岁(含) | 人 | 3 | 2 
50岁以上 | 人 | 6 | 5","按年龄结构 
30岁(含)以下 | 人 | 0 | 0 
30岁-50岁(含) | 人 | 3 | 2 
50岁以上 | 人 | 6 | 5",derived,direct,deterministic_normalization_from_disclosed_evidence,证据明确披露董事会人数及性别、年龄、学历结构数据。,"{""numeric_tokens"":[""30"",""0"",""0"",""30"",""-50"",""3"",""2"",""50"",""6"",""5""],""evidence_quote"":""按年龄结构 \n30岁(含)以下 | 人 | 0 | 0 \n30岁-50岁(含) | 人 | 3 | 2 \n50岁以上 | 人 | 6 | 5""}",deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
601118_海南橡胶_2025_ESG报告,g_materiality_assessment,True,梳理问卷反馈和评分结果，结合专家意见给出利益相关方权重。结合议题对企业可持续发展和对利益相关方的影响程度，绘制实质性议题矩阵。,"梳理问卷反馈和评分结果，结合专家意见给出利益相关方权重。
- 结合议题对企业可持续发展和对利益相关方的影响程度，绘制实质性议题矩阵",,,,,,deterministic_canonical_hardening,2026-08-24T13:35:14.356040+00:00
